symbol,expiry,strike,stock_price,call_bid,call_ask,call_volume,call_open_interest,call_bid_iv,call_ask_iv,call_mid_iv,call_model_iv,call_delta,call_gamma,call_vega,call_theta,put_bid,put_ask,put_volume,put_open_interest,put_bid_iv,put_ask_iv,put_mid_iv,put_model_iv,put_delta,put_gamma,put_vega,put_theta
TSM,20260327,385.0,385.95,20.15,21.4,23.0,0.0,0.4446717390603251,0.47317991336925547,0.4589258262147903,0.45913086832557054,0.539191406224748,0.007861538654760832,0.4386013920572225,-0.3569340440415907,19.2,19.85,15.0,14.0,0.4490189094547094,0.46384453209994125,0.4564317207773253,0.45913086832557054,-0.46298646394949516,0.00790825052751547,0.4386146293874553,-0.31793204645629913
TSM,20260327,390.0,385.95,17.8,18.7,173.0,0.0,0.44167623199405687,0.4563670701779806,0.44902165108601877,0.4563670701779806,0.49951782622402474,0.007914427647748681,0.4424784843338081,-0.35650820891879675,21.75,22.9,25.0,42.0,0.4439149007438082,0.4699272060713772,0.4569210534075927,0.4563670701779806,-0.502352336963235,0.007961759454733139,0.44229868546673856,-0.31712908689151575
TSM,20260821,390.0,385.95,50.35,51.55,40.0,0.0,0.46353694489949115,0.4749152376020685,0.46922609125077985,0.46906773228209614,0.5729933082090648,0.0031211649420240725,1.0547142980074113,-0.1580019884206436,48.15,50.45,0.0,136.0,0.45699091899569916,0.4788139224745079,0.4679024207351035,0.46906773228209614,-0.43529146898201687,0.0032263473853190883,1.0541704004112518,-0.12157953022168044
TSM,20260918,390.0,385.95,54.05,55.9,3.0,0.0,,,,0.47231435933040916,0.5796584230696924,0.002880803926938007,1.1274550915917558,-0.14771436287644235,50.95,53.5,1.0,56.0,,,,0.47231435933040916,-0.4283335210290485,0.002975211432169526,1.1283012708467908,-0.1113078255040989
ORCL,20260320,149.0,150.51,12.8,13.3,125.0,0.0,,,,0.8026332921465686,0.5654758433463573,0.012979110607008812,0.14901610789343778,-0.2690486236861247,11.05,11.45,5.0,25.0,,,,0.8026332921465686,-0.4355772282777377,0.013030065915877317,0.1490359353750481,-0.2541489150974936
ORCL,20260327,150.0,150.51,12.8,13.6,55.0,0.0,,,,0.7501356783305393,0.5563636995805773,0.012232371926004735,0.17053866441551158,-0.22158233312218023,12.0,12.95,54.0,250.0,,,,0.7501356783305393,-0.4450657893835927,0.012297156862600526,0.17055386738265632,-0.20671338302036624
ORCL,20260821,150.0,150.51,25.1,26.25,10.0,0.0,,,,0.6011805861192692,0.600925925017847,0.006149361782077157,0.40406183195450396,-0.07554943148716475,23.05,23.7,6.0,1095.0,,,,0.6011805861192692,-0.4047398661113715,0.006289751580187901,0.40439030253418196,-0.06137650428717478
ORCL,20260918,150.0,150.51,27.2,29.0,7.0,0.0,,,,0.6044724630306556,0.6082822266680367,0.005655467321625057,0.43235419594700986,-0.07050900101652502,25.05,25.9,0.0,9431.0,,,,0.6044724630306556,-0.3977124335662477,0.0057994546976360035,0.43295149363578034,-0.056615571948647414
NFLX,20260320,82.0,82.26,3.7,3.8,1724.0,0.0,0.42090919873968347,0.433104549563054,0.42700687415136873,0.4219883073682052,0.5419601357988274,0.045620664283227655,0.08199785862371245,-0.0799717083113558,3.25,3.35,385.0,13299.0,0.4203209140158843,0.4325175542150489,0.42641923411546656,0.4219883073682052,-0.4602871486349614,0.04598690843751707,0.08198927546271806,-0.07180277635994159
NFLX,20260320,83.0,82.26,3.2,3.35,851.0,0.0,0.416980011851041,0.42906953290069266,0.42302477237586683,0.4217068105163531,0.4965978790656473,0.04579098046179444,0.082711142517649,-0.08022899176475473,3.75,3.85,331.0,27499.0,0.4163612663787602,0.43451048455870805,0.4254358754687341,0.4217068105163531,-0.5060189582138538,0.046196223412319784,0.08264600082585893,-0.07203825055902291
NFLX,20260327,82.0,82.26,3.95,4.25,259.0,,0.39225924452481725,0.42434362735219755,0.40830143593850743,0.41389842144874195,0.5447620466648685,0.040733013589890336,0.09349948895731774,-0.06910031002710681,3.6,3.75,75.0,,0.4085349525551806,0.4245796435316151,0.4165572980433978,0.41389842144874195,-0.4579743589419982,0.04113547778337782,0.09348744414522514,-0.06096641074695475
NFLX,20260327,83.0,82.26,3.45,3.75,101.0,,0.3888571470993999,0.420655190911861,0.40475616900563044,0.41192998386316654,0.5040968306971907,0.04108206888003943,0.09432496998275264,-0.06905584552898825,4.1,4.25,3.0,,0.40496498927066504,0.42088053368533357,0.41292276147799933,0.41192998386316654,-0.4990562042732342,0.041526835180983115,0.0942457212219292,-0.06089819683251463
NFLX,20260821,82.0,82.26,10.05,10.5,16.0,,0.40451494774491437,0.42465532904235037,0.41458513839363237,0.4159843634360347,0.5871853042175635,0.016358541505115502,0.22337197496417005,-0.030320099059998995,8.45,8.8,153.0,743.0,,,,0.4159843634360347,-0.4214115973384483,0.016958073965600683,0.2234413971900846,-0.022638641586340214
NFLX,20260821,83.0,82.26,9.55,10.0,1.0,0.0,,,,0.41456629150044444,0.5709730558668566,0.016553687600244858,0.2253617096972853,-0.03037547110277039,8.95,9.3,75.0,426.0,,,,0.41456629150044444,-0.43883176335732843,0.01720461208405073,0.22514610443401573,-0.02262582595367313
NFLX,20260918,82.0,82.26,10.95,11.2,12.0,0.0,,,,0.41057600448896087,0.5926786826293609,0.015347630793088936,0.2395773637660117,-0.028008755723810452,8.9,9.25,34.0,671.0,,,,0.41057600448896087,-0.41730201188722166,0.015993939687112664,0.2396693486570065,-0.02042666799536974
UNH,20260320,282.5,281.53000000000003,7.55,8.25,33.0,0.0,0.310516810818954,0.3337764896935814,0.3221466502562677,0.32257214741042345,0.4864040329117002,0.01904826625822198,0.27943391905455517,-0.22422078798928968,10.25,10.95,0.0,113.0,0.31019047276116146,0.3333011638941263,0.3217458183276439,0.32257214741042345,-0.5348087489650571,0.017799401163222033,0.28126533609222726,-0.18359211414147047
UNH,20260320,280.0,281.53000000000003,9.15,9.5,127.0,0.0,0.323249734089716,0.33784290349924706,0.33054631879448154,0.3239223325296287,0.5345692491123775,0.019130959936003517,0.27412126784823876,-0.22750457204096186,9.0,9.25,293.0,5600.0,0.3141757641584237,0.3284852366463552,0.3213305004023894,0.3239223325296287,-0.49055882202908124,0.017768135219374728,0.27955339520605094,-0.18431646963189152
UNH,20260327,280.0,281.53000000000003,9.95,11.15,39.0,0.0,0.31087391210531395,0.3488387405548359,0.3298563263300749,0.3240513556180826,0.5253088516761006,0.0163023047676384,0.31710332057641644,-0.19653378175492087,10.35,11.0,46.0,115.0,0.3189077689001242,0.33930419041668647,0.3291059796584053,0.3240513556180826,-0.48785692856393775,0.015578682362175082,0.31867783104300607,-0.15991620191250533
UNH,20260327,285.0,281.53000000000003,7.8,8.75,132.0,0.0,0.3137183203363124,0.3394950889176899,0.32660670462700114,0.32139529868878647,0.4472966629719276,0.016029307597909274,0.30991078253223847,-0.1869113112704266,12.4,14.25,5.0,87.0,0.29457692003056474,0.35418271603570994,0.3243798180331373,0.32139529868878647,-0.5626170437785515,0.01563238638476154,0.310434791310378,-0.15198386812203424
UNH,20260821,280.0,281.53000000000003,29.25,31.05,18.0,0.0,0.36037380746003506,0.3761146071296959,0.3682442072948655,0.36930695324620016,0.5697679624540579,0.00549888420905687,0.7622699577339738,-0.09348655146782647,26.7,27.4,14.0,5618.0,0.36513764100742757,0.3723533876930179,0.36874551435022274,0.36930695324620016,-0.4386694265085261,0.005649710121680584,0.7622364031614666,-0.0665387431863671
UNH,20260918,280.0,281.53000000000003,31.5,32.7,101.0,0.0,,,,0.3697147173225613,0.5754807424849812,0.005153041281305419,0.8121252623707136,-0.08676511344970095,28.95,29.85,7.0,1462.0,,,,0.3697147173225613,-0.4353235289527652,0.0051975443842738655,0.8163289394350848,-0.05785926181111378
LLY,20260320,1035.0,1038.08,39.15,41.6,0.0,0.0,0.3479140447849916,0.3836624217915479,0.36578823328826976,0.3609947158469877,0.542467311638177,0.004223198070481099,1.0350055816041461,-0.8723572289207269,33.3,37.0,0.0,5.0,0.3457459317746095,0.38150091011666715,0.3636234209456383,0.3609947158469877,-0.46020902908201766,0.0042635900261472365,1.0348230432234473,-0.7691484154400641
LLY,20260327,1040.0,1038.08,42.15,45.75,0.0,0.0,0.34823890735766294,0.37862359487593916,0.3634312511168011,0.35086724098179745,0.5261299753872841,0.003794015494866769,1.1848474447927444,-0.7552433214784742,39.1,43.2,3.0,16.0,0.33369362588301715,0.36831638815667245,0.35100500701984483,0.35086724098179745,-0.477400969060309,0.003840007996392771,1.184149297014649,-0.6528420699689832
LLY,20260327,1035.0,1038.08,45.0,49.35,1.0,0.0,0.3510934660572167,0.38794969400409496,0.3695215800306558,0.3515236818279811,0.5449560849024814,0.0037984112390773038,1.180256397936894,-0.7499034715980812,36.1,40.6,15.0,7.0,0.3294115720394836,0.36754810702736224,0.34847983953342293,0.3515236818279811,-0.45832879603526216,0.003812713134761207,1.1799905597715536,-0.652807966994807
LLY,20260918,1040.0,1038.08,124.9,129.95,5.0,0.0,0.3764215822569469,0.39304764373001383,0.38473461299348033,0.3819383477413374,0.5816238738201212,0.001317966244697141,3.037043064018661,-0.33367872638422114,106.6,110.75,0.0,25.0,0.37212230032160504,0.3857849499948568,0.37895362515823094,0.3819383477413374,-0.42721047501437076,0.0013680659685007823,3.0365297314844355,-0.23652982504599152
MSTR,20260320,134.0,134.3,10.75,11.1,44.0,0.0,0.7818939063768147,0.8081090496663451,0.7950014780215799,0.7881589116582031,0.5483807167200567,0.01495713843807947,0.1335435537780203,-0.23669675083632846,10.1,10.5,55.0,0.0,0.7712491250741017,0.8049499795371423,0.788099552305622,0.7881589116582031,-0.4527856261379568,0.015020032349087881,0.1335499291615978,-0.22336199067449414
MSTR,20260320,135.0,134.3,10.25,10.55,1096.0,0.0,0.7774695723510028,0.7998445114937227,0.7886570419223627,0.7845237918081897,0.533389625978741,0.01506350410122438,0.13410754099890632,-0.23643883416446165,10.55,10.85,138.0,2132.0,0.7668960675923371,0.7855397220077786,0.7762178948000578,0.7845237918081897,-0.4678478018235457,0.015127919323354473,0.1341023725510304,-0.22307534008282026
MSTR,20260327,135.0,134.3,11.55,12.05,305.0,0.0,0.7632595965341074,0.8189161344590262,0.7910878654965667,0.7799485600394284,0.539874787126935,0.01326314092466211,0.1527429640714022,-0.2058301346725564,11.65,12.45,66.0,221.0,0.7437263346960977,0.8124642803977001,0.7780953075468989,0.7799485600394284,-0.4616014266879482,0.013332343301160692,0.152741346987316,-0.19252911161698982
MSTR,20260821,135.0,134.3,30.75,31.75,21.0,0.0,0.8190253961747412,0.8415138332289607,0.8302696147018509,0.8246826744099915,0.62218386058069,0.004929425517724562,0.35587462876960885,-0.0885999143736882,29.15,29.7,0.0,362.0,0.8116277948926438,0.8284526380986041,0.820040216495624,0.8246826744099915,-0.38289253288772046,0.005040289915676073,0.35627827051408545,-0.07614302546747354
JPM,20260320,302.5,301.68,8.1,8.5,20.0,0.0,0.2672701602619755,0.2904206512689382,0.2788454057654568,0.27943125174087396,0.5176096405218137,0.018858983195014493,0.30235304925692397,-0.20040538046129264,8.3,9.25,28.0,40.0,0.2718199340242451,0.30327185391517425,0.28754589396970964,0.27943125174087396,-0.4863630826755577,0.01911346173872819,0.30207688102921537,-0.17058851544679143
JPM,20260320,300.0,301.68,9.65,10.2,404.0,0.0,0.2759703643146737,0.29430990126833034,0.285140132791502,0.2843342590824467,0.5613756774677104,0.018291654459543918,0.2999195073450647,-0.2033874881060953,7.1,7.55,158.0,3615.0,0.27241136856244363,0.29408779112115474,0.2832495798417992,0.2843342590824467,-0.44188375347216974,0.018510719811449805,0.29991040195030827,-0.17341851315154244
JPM,20260327,300.0,301.68,10.25,11.5,74.0,0.0,0.25585322350131146,0.29241126375342064,0.27413224362736605,0.27667099117389427,0.5626283645003517,0.0164633122154886,0.34198102706734623,-0.1752990227938156,8.15,9.3,7.0,157.0,0.2720114266179765,0.30563750993455663,0.28882446827626657,0.27667099117389427,-0.4439363409445616,0.016738645957260843,0.3419402181680091,-0.14541009481716927
JPM,20260327,305.0,301.68,8.1,8.55,0.0,0.0,0.24425007033180626,0.2773005018904431,0.26077528611112466,0.26966433209872465,0.4801474474341813,0.01707842562518215,0.34773129807317815,-0.17152891174203688,10.1,11.15,5.0,25.0,0.25404655328637227,0.28433521311257787,0.26919088319947504,0.26966433209872465,-0.5254161016514348,0.01740169159360751,0.34670327268694834,-0.1417281821714198
JPM,20260821,300.0,301.68,24.8,25.7,0.0,0.0,0.27159761808797855,0.2825819229686534,0.27708977052831596,0.2787282547389776,0.5712948987770027,0.006767958552085318,0.8192895062734422,-0.08022140178549364,20.7,21.35,124.0,2351.0,,,,0.2787282547389776,-0.43847754703592473,0.006991263533923431,0.8192179778872557,-0.051168325732252384
JPM,20260918,300.0,301.68,26.5,28.3,1.0,0.0,,,,0.2748990871153405,0.5770816957791662,0.00635816784983573,0.8790237789513959,-0.07453193993374896,21.9,22.65,124.0,1311.0,,,,0.2748990871153405,-0.4353599734257576,0.0066240599631304225,0.8788331592185941,-0.04602997010347565
JPM,20260918,305.0,301.68,23.3,24.95,20.0,0.0,,,,0.27101280227015645,0.5449595663951735,0.006536429280297929,0.8851413919874531,-0.07337329678333404,23.95,24.8,0.0,98.0,,,,0.27101280227015645,-0.46898905214172043,0.006833675117075883,0.8830376851706632,-0.044723233617862235
APP,20260320,420.0,420.73,30.4,35.4,97.0,0.0,0.6967429372558992,0.8161172104442384,0.7564300738500688,0.7524480478902728,0.5492982498397377,0.004989126410677926,0.41893581804634294,-0.7100315267704715,30.1,32.8,47.0,228.0,0.7387779743280595,0.8032466232939459,0.7710122988110026,0.7524480478902728,-0.45141219318091363,0.005008449871789479,0.4190034968595491,-0.6682557426013425
APP,20260320,422.5,420.73,29.8,33.5,5.0,0.0,0.710075265586761,0.7981118960381317,0.7540935808124464,0.7500409558698182,0.5355422935343879,0.005025806224486695,0.4202580958253428,-0.7094957605619072,31.2,34.7,0.0,0.0,0.7329163264831959,0.8162184005516725,0.7745673635174342,0.7500409558698182,-0.46574493595337735,0.005048086898372352,0.4202425812092372,-0.6676540308407084
APP,20260327,420.0,420.73,34.9,39.0,8.0,0.0,0.7015394725200507,0.7874471874306306,0.7444933299753407,0.7544289766305647,0.554138453058606,0.004355266954519714,0.47719975351715505,-0.6233828748452552,32.8,37.7,18.0,9.0,0.7068444827234444,0.8095291077097865,0.7581867952166155,0.7544289766305647,-0.44648418184394406,0.004374335082538471,0.4773334357689478,-0.5819067685469648
APP,20260327,425.0,420.73,30.9,36.1,5.0,0.0,0.6643632438944389,0.7725417271822793,0.7184524855383592,0.7486346308654784,0.5330975221033302,0.004403776515525027,0.48055681860921595,-0.6222695675131291,36.0,39.8,2.0,62.0,0.7154764929625742,0.7945839167464257,0.7550302048544999,0.7486346308654784,-0.46936020897929537,0.0044304648863343395,0.4804191368240396,-0.5802417914747409
APP,20260821,420.0,420.73,93.4,97.8,1.0,0.0,0.7757953550058972,0.8152678380542133,0.7955315965300553,0.7972891735442993,0.6243920182754606,0.0016228247047554033,1.1141113734549606,-0.26904848451370356,86.6,89.0,3.0,71.0,0.7885833292637422,0.8100879306364397,0.7993356299500909,0.7972891735442993,-0.38022108958060424,0.001657550079791743,1.1158525342283099,-0.2302687339807079
APP,20260918,420.0,420.73,98.8,104.6,3.0,0.0,0.7621529912657218,0.8108325577682698,0.7864927745169958,0.7892937122466658,0.6320109564785185,0.0015133481493071078,1.190476341859764,-0.2468353511644068,90.1,94.6,6.0,65.0,0.7668547250522125,0.8045476078555327,0.7857011664538727,0.7892937122466658,-0.37284760633442515,0.0015493430853653779,1.1930325575313248,-0.20873985112739035
WDC,20260320,295.0,294.62,25.55,27.65,46.0,0.0,0.8590648277591351,0.9306815023961595,0.8948731650776474,0.8890338070833459,0.5446430408343338,0.006055847047308019,0.2930248544684062,-0.5836167553139724,24.6,26.85,8.0,2.0,0.8412504442988614,0.9179628031308797,0.8796066237148705,0.8890338070833459,-0.45642276639405804,0.006078351654847467,0.2930348208247757,-0.5543727309968958
WDC,20260320,292.5,294.62,26.75,29.55,27.0,0.0,0.8580494980217002,0.9540030612421615,0.9060262796319308,0.8902232904729084,0.5597358235818528,0.006009382904228953,0.2916494664417506,-0.5820533047044307,23.4,25.45,5.0,2.0,0.8435986088709239,0.9138164696840271,0.8787075392774755,0.8902232904729084,-0.4412498783734939,0.006031336462781828,0.2916818294873913,-0.5528747037894277
WDC,20260327,295.0,294.62,28.0,30.95,9.0,0.0,0.8229362882132794,0.9112481756589812,0.8670922319361303,0.8790391716294268,0.5514782659798015,0.005355679927855908,0.33370869020221505,-0.5050890192134148,26.8,30.2,3.0,6.0,0.8059262189509979,0.8822283064351188,0.8440772626930584,0.8790391716294268,-0.44980192662331187,0.005380182388980725,0.33372860999973497,-0.4760030028531368
WDC,20260327,290.0,294.62,29.5,34.0,9.0,0.0,0.7938900233553511,0.9298796547034348,0.861884839029393,0.8827042234755424,0.5782939157499547,0.0052573088955692624,0.3305484281868729,-0.5030486411848791,25.6,27.65,4.0,5.0,0.8460533509480703,0.9080042284311093,0.8770287896895899,0.8827042234755424,-0.4228239451896668,0.005279978220431838,0.33061982905713094,-0.4741506881431157
WDC,20260717,290.0,294.62,63.3,67.65,11.0,0.0,0.8170713124757355,0.8796156490396828,0.8483434807577092,0.8449731505858116,0.6264724148196333,0.002443758747280454,0.6949621525863421,-0.21994894481370864,54.55,58.2,3.0,44.0,0.8214869996641794,0.8738798194945956,0.8476834095793875,0.8449731505858116,-0.3777546717004969,0.0024916248120001577,0.6960627349110311,-0.19260764698847765
WDC,20260918,290.0,294.62,74.85,79.25,4.0,0.0,,,,0.8329752857512307,0.6456847786688004,0.002022172638735879,0.8230553107227792,-0.17945241193685035,64.85,68.15,0.0,118.0,,,,0.8329752857512307,-0.3598591152750586,0.0020764000907002667,0.8251349325292665,-0.15446948987211329
XOM,20260320,148.0,147.84,4.55,4.95,28.0,0.0,,,,0.31170003364019366,0.521682166376059,0.034545991984779076,0.14790481493179541,-0.10847763409000333,4.4,4.9,2.0,25.0,,,,0.31170003364019366,-0.48177827590440486,0.03495081108284695,0.14780634901209577,-0.09386536425751313
XOM,20260320,147.0,147.84,5.2,5.35,13.0,0.0,,,,0.3127990184788717,0.5558298015524767,0.03403315981457334,0.1470163678221823,-0.10870684400747166,4.0,4.15,26.0,6.0,,,,0.3127990184788717,-0.4471439465908079,0.034402539127919254,0.14700838506369607,-0.09402730899591694
XOM,20260327,148.0,147.84,4.9,5.55,4.0,0.0,,,,0.30692577483861916,0.5263237450828793,0.030723935637027133,0.16867431824777057,-0.09437876503050635,4.95,5.5,0.0,107.0,,,,0.30692577483861916,-0.4778345600036016,0.031163319453393006,0.16854199438859574,-0.07982456028001828
XOM,20260327,147.0,147.84,5.1,6.2,0.0,0.0,,,,0.30794157682028633,0.556970426806494,0.030284270079992376,0.16764694669021818,-0.09456215121715505,4.25,5.0,0.0,36.0,,,,0.30794157682028633,-0.4469339878335718,0.030694427039893703,0.1676325544983035,-0.07994610737939567
